# BEAST v10.5.0
# Generated Wed Apr 22 08:19:24 CEST 2026 [seed=1776838763727]
# Binome_8.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	coords_fixed.precision.col11	coords_fixed.precision.col12	coords_fixed.precision.col21	coords_fixed.precision.col22	correlation	coords_fixed.varCovar.coords_fixed.precision.col11	coords_fixed.varCovar.coords_fixed.precision.col12	coords_fixed.varCovar.coords_fixed.precision.col21	coords_fixed.varCovar.coords_fixed.precision.col22	coords_fixed.diffusionRate	treeLikelihood	branchRates	coords_fixed.traitLikelihood	skygrid
89600000	-32480.37508225251	-481.63817128434073	-31998.73691096817	0.4073749374668805	2023.762023969637	4.193218349843308	0.7636861114949541	-0.5215641479378158	-0.4425029954163171	-2.4396830446969875	-2.210191560700913	-1.5832133930600512	-3.0521658354696046	-3.119866548144528	-2.6656860930427455	-3.1735652539162116	-3.6733065681749135	-3.4198619347702834	-3.652571795574932	-3.520873678334819	-3.0025439200042596	-1.7374358483208847	-3.036270101273302	-3.1446108717552432	-3.50951948907658	-2.6959671217667482	-2.427208974158432	3.0	0.9003400024394258	0.24704577376834103	0.25551304207373526	0.2479637388386368	0.24947744531929086	0.46974814975694074	0.024681424494435972	0.014015018243766147	0.027723416613331636	0.5183294726547975	0.058940707440537664	0.008907420588912467	-1.7858375299199895E-4	-1.7858375299199895E-4	0.0023145592400276344	0.03933071263912872	112.43987993849473	8.675490088189065	8.675490088189065	432.7170738421177	2744.8463353315624	-31832.985967456472	-404.9828703297238	-165.75094351169795	-33.62415266570912
89700000	-32484.13816600189	-515.0762659548909	-31969.061900046996	0.3779242107075344	2023.7914746963963	3.9112565828558687	0.18743533338348753	-0.13164262092648188	-0.08411712618425315	-3.0450588548020465	-6.131189767776176	-5.676028218420976	-7.235363136087319	-11.99431090752752	-13.062068320562139	-10.548401468865295	-10.1060380544432	-8.442440883260758	-9.504023316991875	-5.730292770193041	-3.5175797776621867	-6.72161472034278	-4.534050440310067	-12.653477166667464	-8.447343087678489	-6.295155845599287	-5.855684297417456	3.0	0.9744281346586632	0.23917144757055553	0.25526347893161255	0.2510862592127122	0.2544788142851237	0.5075680768240647	0.027776877256011454	0.01941621388059527	0.03052932859147581	0.6111947159111739	-0.03398381457155226	0.016754653761405853	-4.593220975608025E-4	-4.593220975608025E-4	0.0037816525960029674	0.05770438222507143	59.88431241840027	7.273589335011578	7.273589335011578	265.3181102279566	2800.3955508147064	-31819.826543002673	-404.9828703297238	-149.23535704432322	-51.421483531761524
89800000	-32479.756982148494	-484.4666455972936	-31995.2903365512	0.36004865324800384	2023.8093502538559	3.9068446355782	0.1759474720453096	-0.6181653305621648	-0.3295018767966178	-4.082417446082121	-3.690896200901672	-5.143197986714722	-1.8006100700926337	-0.5465047605766635	-2.080292637030504	-2.6057435848292827	0.39119732638067184	-2.4024993576823124	-3.0343416863867487	-3.15032985810838	-1.0121980720893338	-1.9353658391404385	-5.728911289161601	-4.598887655894614	-4.528761039282159	-6.136003393276285	-3.7796709923349074	3.0	1.003565596533296	0.24236819176069083	0.25690699204745665	0.25098178788369674	0.24974302830815978	1.090076825759631	0.02825555963205411	0.019746574752499354	0.029235344504223073	0.6996903353711822	-0.07670843734444284	0.012697802412471352	-0.0017855982868995787	-0.0017855982868995787	0.0030167693267870474	0.2885017330440448	85.90384075958659	50.845700908056116	50.845700908056116	361.5755393533381	2859.862216282912	-31834.788663385138	-404.9828703297238	-160.50167316606084	-32.74436769123787
89900000	-32476.274462949885	-493.6013324030644	-31982.67313054682	0.3568453483244252	2023.8125535587794	4.045413275177828	0.7964632405406779	-0.18024668991642356	-0.35537972934146456	-3.103822918195861	-1.8787126137960093	-1.9577192557725531	0.1322554363873909	-3.724631235785499	-5.168994699867731	-4.842206138514209	-5.3488081842647945	-4.748547818640342	-4.544163949195715	-6.428245260047934	-6.105306543871615	-7.7494790660510775	-7.341512202132483	-4.616085940577063	-5.678064022081334	-7.920127454088195	-7.532719674848132	3.0	0.9874427811726789	0.24403074340955055	0.25350168358104064	0.24612230090161527	0.2563452721077974	0.5207201816695854	0.029630511064135667	0.01731466751603677	0.02936899713780343	0.5922255574525535	0.04024728098956004	0.012887380865268833	1.641082486752481E-4	1.641082486752481E-4	0.003252292924255115	-0.02534855760145997	77.64517654664323	-3.9179170627960787	-3.917917062796079	307.6730742932116	2895.831444749666	-31839.948762586042	-404.9828703297238	-142.72436796077798	-40.78336062051097
90000000	-32463.43074874876	-482.17891252300086	-31981.251836225758	0.37212685804031387	2023.7972720490636	4.021049996394218	0.12842753661147766	0.30945811191701933	-0.6072967146862199	-2.9964657575680165	-1.6825617699224005	-3.04152092548158	-2.882359396572597	-5.139514173690977	-6.447490512174525	-5.859447079769035	-9.511105313078193	-10.424634902914338	-13.10746952144957	-15.137454791402451	-12.25269838739474	-8.48525956017151	-5.86978320984331	-5.146907947670696	-7.426465777955065	-7.670938178307676	-4.900123060189678	3.0	0.9541487044645238	0.24723383525427012	0.2515297933852913	0.25480281498528634	0.24643355637515604	0.48483084323762365	0.030037965051409283	0.023615752884671867	0.029969000289800252	0.6646153652534603	-0.08064373059067317	0.016559166920211428	-0.0020021626491640633	-0.0020021626491640633	0.0024409168296989606	0.3149224506616227	67.03809121549438	54.988011336490274	54.98801133649028	454.7860578218224	2745.750112021773	-31826.72529249402	-404.9828703297238	-154.52654373173846	-39.52465827394934
90100000	-32486.99052790968	-497.13794484939046	-31989.85258306029	0.36306996587965706	2023.8063289412241	3.8078578773744916	0.27469532567034827	-0.7390360565454359	-0.19726843697390678	-4.123487867340979	-4.76962992806474	-4.99569839506062	-6.880169265708947	-5.39749847064117	-5.354554327310506	-8.501099321322402	-10.461574582912558	-10.009338854436436	-10.154314242923412	-8.022187457719962	-6.168205121644313	-7.272076274322648	-7.12132541871766	-5.42989774597152	-5.147801678557368	-4.15107020835516	-1.6477030212747716	3.0	0.8484614155358754	0.2457590164757408	0.2580471733647099	0.24265050452364395	0.25354330563590904	0.533471715535693	0.03481992209433872	0.02804363619784378	0.031344301884816406	0.8271075358610214	-0.0374799535652653	0.015278296912504232	-0.0010268167717792614	-0.0010268167717792614	0.002788840926377125	0.15730539200548924	67.11303247527293	24.71018934740692	24.710189347406924	367.66989008146146	3108.5208275142504	-31837.622625503744	-404.9828703297238	-152.2299575565453	-31.183168203193855
90200000	-32469.54241613755	-467.47867911733596	-32002.063737020213	0.3352691119794929	2023.8341297951245	3.911349580962365	0.18907595938863317	-0.10405143349012826	-0.3866195014126102	-3.7890988464021755	-1.4304627203277733	0.6166811964768053	1.2642822237552718	-0.8277670125779601	1.4425446602626772	0.3749783599021441	1.8999388144529101	-1.0786542001000452	-0.8128641758380923	-0.6234942071253116	1.3396256683262378	-1.5660513113743573	-2.4669988939101524	-3.549522596640303	-3.0005770091426456	0.2886520323863646	-3.426369273012405	3.0	1.0577327395397897	0.24531419995119003	0.2588292064364748	0.24774965784192055	0.2481069357704182	0.4557298067640711	0.03164031621060463	0.030591580392858017	0.029352575815449027	0.6575479516798014	-0.0065117495669726804	0.013433090069915441	0.0019328865083538043	0.0019328865083538043	0.0015345264635538976	-0.42572700557796733	90.92206768307649	-114.52525721142595	-114.52525721142597	795.922620781063	3150.5606234805887	-31831.46130072527	-404.9828703297238	-170.6024362949411	-31.494848880014686
90300000	-32501.884081955406	-513.6212994664054	-31988.262782489	0.3449053279742782	2023.8244935791297	3.6807405051257653	0.23345998730488307	-0.7450426165740768	-0.05299262346984551	-4.408522562114161	-6.796453965833985	-5.070602307990425	-3.7485011112248148	-6.261269477153871	-8.327465771229914	-7.5476403651939155	-6.518294326092535	-6.2506095871183005	-5.814780358788927	-4.3869164266509255	-3.518574553656802	-5.926420053796155	-2.1993883045341978	-0.24399052405795052	-1.4741822004013079	-1.1962863146114295	2.401154590910651	3.0	0.9447588802602761	0.2513985194817915	0.24721514667441852	0.24649446141836542	0.25489187242542827	0.5104429574556822	0.03607862938550093	0.026679718308128236	0.03186340146191677	0.6147707803234909	-0.07946218401025698	0.017725952491523297	6.791941609860195E-4	6.791941609860195E-4	0.003055408189056762	-0.09228997620186129	56.899092457225656	-12.64823845820798	-12.64823845820798	330.1001199512189	2971.917191860489	-31831.05642073285	-404.9828703297238	-157.20636175614945	-33.1390537466543
90400000	-32451.505247131914	-473.92108275779526	-31977.58416437412	0.33629574043656596	2023.8331031666673	3.6582257730301118	0.008591532922484855	-0.25982696088666085	-0.6896751738810738	-4.347189961852763	-4.4644264638106925	-0.19817429709968248	6.158689853154054	23.775981169685927	15.029924644267627	13.813742041618841	-1.760288226189433	12.717121025075567	12.126127286707476	10.290458863558847	11.090998456773704	8.434178631284704	-4.260728832088909	18.508595046952887	1.9926726418950267	10.375492732140714	21.679070721500118	3.0	0.926458480254023	0.24807945017598956	0.2554116656681148	0.2457576221604115	0.25075126199548764	0.8362062354337133	0.03771333741353432	0.030068057279718213	0.032631968467374255	0.7335390920915433	-0.0895900060246931	0.013766840492122621	-0.0010470708451424766	-0.0010470708451424766	0.0025077454812030176	0.17820389765634653	75.02071297023654	31.323753515549633	31.323753515549633	411.84330579318055	3189.714834213624	-31831.079399889633	-404.9828703297238	-146.50476448448507	-48.576275918962786
90500000	-32452.06801255851	-465.7643383390416	-31986.303674219467	0.3454506247380237	2023.8239482823658	3.5063078564351144	0.019845288021676174	0.4320832861974399	-0.44454576026390047	-3.8267120355293263	10.494539099190836	5.924407298940952	5.583394584232885	10.141711180302272	1.8557057311077312	-4.401819665419985	1.2849121134176764	2.3447267653842916	-4.903221100632106	-10.421081589258037	-3.2854159615540683	-1.2241056476050756	-0.9092411817313386	-2.193929364585454	5.799224951494167	-6.391358380546812	-8.742462097464047	3.0	1.0118634765392933	0.2502795305047924	0.2464489445416348	0.2511218854891597	0.25214963946441676	0.46442730900966545	0.03810931335533288	0.02838339331206566	0.032978658909138585	0.7006111740087996	-0.01738186753121532	0.009057079991836482	-1.8588383983214954E-4	-1.8588383983214954E-4	0.0022222891064543207	0.041433083458225314	110.60072931186951	9.251221271353096	9.251221271353096	450.76027670013974	3277.849467291706	-31837.32934340971	-404.9828703297238	-148.97433080975597	-43.7354485208044
90600000	-32419.027666486378	-445.3796637848342	-31973.648002701542	0.35545231377380626	2023.81394659333	3.481932977809299	0.5816554229231582	-0.6072755319091105	-0.7299261972191493	-2.7561083549213556	-0.5481864550370932	1.2807911813182526	2.352781415930704	3.2288258076929384	3.1855968442671188	2.800135005947319	0.8134431486646623	-0.3715801749486678	0.15798777562393385	2.0569989438043716	1.8423544551576105	0.2577546075775672	-0.10168110527451901	0.0041345165506117	-0.4200517195822524	-0.9502901363657599	-2.510122192584219	3.0	0.9791338028856152	0.24696396216722527	0.2490412221876169	0.24828291041277936	0.2557119052323825	0.5110445347889683	0.03349214820763572	0.02893481453176768	0.032896102442841496	0.7370601894193546	0.06487486256343726	0.01233730832825188	1.553679170741383E-4	1.553679170741383E-4	0.0014023069393045437	-0.03735335304547128	81.16820913013729	-8.99299235546942	-8.99299235546942	714.1070149643296	3398.943141816129	-31829.961707386294	-404.9828703297238	-143.68629531524735	-22.04778647250014
90700000	-32482.343554125546	-491.8218139948379	-31990.52174013071	0.33884151919145705	2023.8305573879124	3.6782571515698703	0.025183239872698666	-1.0135055443746448	-0.6862322474718204	-4.124137706699745	6.246104678942238	-1.6912595875096854	-4.946673082894435	-7.452613062474656	-11.962600572563916	-9.8617273253195	-7.361719879515288	-3.2457557035529714	-2.766334539100325	-20.795580021410434	-13.464677748116474	-13.446958022985605	-17.525556857742508	-14.417222803718225	-11.859439960969766	-11.783141111527865	-19.95003914926229	3.0	0.9160937194505175	0.2444146131572528	0.2530212840601179	0.24703809652140696	0.2555260062612263	0.3684996341747836	0.0330802966029904	0.029811274543069092	0.030384965613460643	0.7108166485738027	-0.24145146268385867	0.013877444040636164	-0.0021387277835713384	-0.0021387277835713384	0.0015387171872942044	0.4628298560270223	91.70327230364724	127.46223798611436	127.46223798611435	827.0571358047494	3129.4584879904255	-31824.135596878365	-404.9828703297238	-166.38614325234462	-53.65768427298822
90800000	-32439.67225464854	-486.77587436146666	-31952.896380287075	0.3333628795479334	2023.836036027556	3.7514989419487885	0.150980390374826	-0.36779859853892055	-0.4480023388087616	-4.410349014468484	-1.2716791895743231	-4.45220710240075	-1.0595422946261452	-3.2489557511035856	-1.9917493114115343	-5.434015830351729	-6.336830728108634	-10.641294681778213	-10.283624815036488	-14.917017393571829	-13.661406185260308	-13.57065704209826	-14.211449626986834	-9.991125894468961	-7.409024244327614	-10.05031049470368	-10.025072335127518	3.0	1.0230403018047618	0.23988141165559657	0.25680773638349613	0.24660044031551712	0.25671041164539404	0.5657191828131608	0.030410470657296084	0.021419525185555136	0.029858955673646215	0.6696468765031017	-0.07870839286902868	0.01414605223184603	2.592275200721759E-4	2.592275200721759E-4	0.003259745731409967	-0.03817434673450533	70.79426762334202	-5.629832491071936	-5.6298324910719355	307.22009936704853	2716.047725605531	-31817.484693066064	-404.9828703297238	-135.41168722100963	-42.34454297675104
90900000	-32421.067564275407	-459.30795520030836	-31961.7596090751	0.3306617869629146	2023.8387371201409	3.900080308420348	0.24517104885609484	0.3187290022632643	-0.6821535603515012	-3.7163939758346585	-5.893173475264717	-5.806885523304173	-5.908557658417363	-4.427486720329382	-3.7114425643511684	-0.1138683768073383	0.0690132936128327	4.256073676465085	6.031546346701636	3.7897909576152475	6.675366399435894	6.7263751667156	6.761567163651441	8.76612822176714	11.339224833678195	9.807525147916635	4.720188250460445	3.0	1.020374841499547	0.2443684091814478	0.25437171405183207	0.2472101211168289	0.25404975564989485	0.44940156101220474	0.0342280119268072	0.02172341009268519	0.03029649676166901	0.6292392571675413	-0.19787222443978214	0.009597882772624107	-4.906641947173913E-4	-4.906641947173913E-4	0.0015380896982548481	0.1277043864989534	105.91698273727295	33.78845271549887	33.78845271549888	660.9359552279888	2907.0735283848544	-31812.868746135144	-404.9828703297238	-148.89086293995732	-40.02792284234007
91000000	-32401.93644550311	-433.0557145847472	-31968.88073091836	0.3386038844832982	2023.8307950226206	3.5730688116258995	1.2579575787686288	-0.492956458394536	-0.8862631885691032	-2.7745077014130937	-2.992663236113758	-3.5707311463500306	-3.4357236290138506	-3.752216733491	-3.5288088759430236	-3.0959441470272697	-2.8140242364372243	-2.700875328026216	-4.125401986609369	-3.6776516600355533	-3.1831612232102136	-2.816534927061608	-1.676547747469742	-1.934438772765977	-2.1447083885596077	-3.1022140509940637	-3.5768089882987435	3.0	0.9743701954541185	0.24588013914911905	0.25282152067821434	0.2507014326352041	0.2505969075374658	0.5246290294302915	0.03473295451388602	0.02218761427583737	0.033432806765638146	0.6822424478721676	-0.023177239081011002	0.009696099922131834	-5.808261008380717E-4	-5.808261008380717E-4	0.001411036784095566	0.1570284758192402	105.74162147363859	43.52650078941469	43.52650078941468	726.6155916649733	3110.243602382499	-31829.28954751179	-404.9828703297238	-139.59118340657108	-18.948832298335592
91100000	-32425.780212537473	-477.86661688526283	-31947.91359565221	0.32928486164271586	2023.8401140454612	3.6163350959841623	0.027138950638677363	-0.689028412079191	-0.49496014537732436	-4.001164356858946	0.4162464662488814	3.902843295951035	-3.553204532423747	-11.563138336149184	-5.926678877438819	-13.539878991761622	-4.543367672676729	-12.137074541712671	-7.761498542948902	-2.523809032077624	3.622032845063365	6.209739163262224	9.81578990149745	9.472827067052796	23.324930083957454	10.021465909545823	10.659811683535448	3.0	0.9125764928821497	0.25089157564357656	0.24950546516951158	0.24345758894404868	0.25614537024286627	0.448788948077527	0.036180460616367004	0.025542567286070076	0.032505887360838	0.640098609510547	-0.07070162235378244	0.014082224323826158	-0.0022113837417080417	-0.0022113837417080417	0.002350667036028728	0.3843553447516039	83.32034251439858	78.38338989139359	78.38338989139359	499.15012889620095	3075.831069059713	-31821.095823210246	-404.9828703297238	-126.81777244196479	-52.66226192733659
91200000	-32503.517097477572	-517.3969801027565	-31986.120117374816	0.32951957375955454	2023.8398793333442	3.63211370059561	0.00863521809696558	-0.33149750562192337	-0.6852979389039424	-4.7615584117946925	-11.970762096003357	-18.82048463200777	-25.379642781051174	-44.59271934240454	-46.940420374786626	-53.67274497949932	-43.2143733822592	-33.00454885494284	-39.411490122379874	-44.49618945802737	-41.75913357095208	-30.80945209333756	-44.56477209540188	-47.61741386405284	-59.03434767809662	-50.9820165812987	-44.42339026655187	3.0	0.9235763156906194	0.24241930428296574	0.2565512122388889	0.24756169914245404	0.2534677843356945	0.5049426588033521	0.03191046082826857	0.021700870642429353	0.030901422095543325	0.5952839057306425	0.08275880670336241	0.016132108493449208	-0.0028795468193205985	-0.0028795468193205985	0.0025921399226923286	0.4452965770228752	77.31985767379703	85.89279779451564	85.89279779451563	481.1979175090988	3394.953308786597	-31825.497579923252	-404.9828703297238	-160.62253745156278	-54.26078074464791
91300000	-32468.431774062377	-496.6308190242637	-31971.800955038114	0.33656320990549976	2023.8328356971983	3.573553410178061	0.12386177451748169	-0.15724638854291112	-0.488679768466552	-3.7001044825131753	-8.244373781640327	-11.084421554845122	-5.863972550600874	-0.5652563267632562	1.1020886884367922	0.3692061623398786	-2.726964310594883	-6.023246439271364	-4.114735327124354	-7.515013121266406	-8.698536300153423	-9.992502180864562	-7.414998776360905	-6.639936163867192	-6.539508751166975	-3.4592702932360355	1.7150671748320558	3.0	0.855406115429334	0.2414337083614627	0.2555604422010742	0.25417516232768783	0.2488306871097786	0.8119351977702909	0.03503945603388423	0.02769996532360235	0.032606214031994776	0.7588077557312736	-0.008322850832561896	0.013294701637467628	-0.0019153279545608983	-0.0019153279545608983	0.0035198522217795474	0.27998942877765753	81.61615839761727	44.41144112686478	44.41144112686479	308.2693267571443	2953.782614397951	-31832.13439787003	-404.9828703297238	-139.66655716808282	-37.59938238514767
91400000	-32448.824632250387	-473.27168319116925	-31975.55294905922	0.33917993890489967	2023.830218968199	3.790518052709422	0.0753398378550773	-0.6225474182951448	-0.88243491257182	-2.6260276826026807	-3.9939959446090434	-5.952461151285058	-7.231186425530048	-9.418629337185186	-4.5680856425325365	-5.145233051786069	0.17211911911066302	4.730811221296829	4.25265399606629	-2.6267976045602515	-6.251138612367318	-2.065375362308454	3.5908935299752764	-4.322320418816857	-3.3578449115038094	-7.161124892254111	-3.30588400124276	3.0	1.0616168697627728	0.24819185051971393	0.2495653364849183	0.25133346978213594	0.250909343213235	0.5728506575197935	0.03205759408436047	0.02013425331137654	0.03054901117852807	0.6913673052760267	-0.21964085086383844	0.012168034211467048	-0.0013253133853988468	-0.0013253133853988468	0.0037352424440705253	0.19658436557662906	85.48619262848167	30.331630959366937	30.331630959366937	278.48230257789044	2746.6871480636246	-31834.564613146504	-404.9828703297238	-140.98833591271585	-55.07187416256966
91500000	-32454.810937114486	-476.0440838428701	-31978.766853271616	0.334073291716582	2023.8353256153873	3.742450919258933	0.05815665277537959	0.2728654539836969	-0.7821680692604773	-3.5899697718424433	3.572111419703834	10.143078227206859	9.67726746872103	12.550843357592704	18.304495699776183	16.380348602993234	15.140089537552143	17.188126233947315	14.635505449713854	18.22556077110701	18.31144917017855	16.574450594204166	10.657355461650903	17.515253538428222	19.441258970846913	14.904510671044767	12.104408177530761	3.0	0.8395938693818621	0.24198485582133364	0.2540674315759525	0.2513447676412515	0.2526029449614653	0.5177369629241767	0.03386307831812002	0.017144785229298735	0.030619560672277158	0.5602434588195454	-0.09119269215053903	0.008590639527931156	-3.173374866414064E-5	-3.173374866414064E-5	0.0022060013097148063	0.007289634387648019	116.41195493558587	1.6746081260961427	1.674608126096143	453.3329772694796	2887.116579897161	-31835.531939152694	-404.9828703297238	-143.2349141189238	-54.06499587536641
91600000	-32465.475597894092	-479.4502026583562	-31986.025395235734	0.36161667046104073	2023.8077822366429	3.901873392049675	0.21116335217464477	-0.08551544597892116	-0.7965924456306566	-4.069321241008721	-2.333938676700307	1.1550981001753486	1.3280626195554328	1.2366060941640447	3.2445768427333745	3.7848556346163114	1.8597515271125324	3.0396139865849765	2.310378607211782	2.254202010964603	2.287276284412864	1.307342111008937	2.7468944202531835	1.0078517295077773	4.7739250208869715	6.317240334222028	7.357076351645487	3.0	0.9037003267943466	0.24976042805969956	0.24914924092977528	0.2512496888468633	0.24984064216366528	0.6143153328214639	0.028976347247754407	0.018272236352016472	0.029234421636390506	0.6987539950202901	-0.06992018096620846	0.01548922137784667	-0.0011186563620762555	-0.0011186563620762555	0.001879785649461155	0.2073135739029233	67.46039941396799	40.1455373458526	40.1455373458526	555.8660696555661	2836.711250698801	-31820.491710059723	-404.9828703297238	-165.53368517600984	-31.02213666565133
91700000	-32489.752348102564	-502.11264375778245	-31987.63970434478	0.4320179412661954	2023.7373809658377	4.53133464366424	0.48530035343627803	0.5649923653108224	-0.13696943966353506	-2.251871841088744	-0.9884819516924492	0.6245396787554882	0.5195903548298966	-2.350217559154898	-0.9051509934714048	-1.567921067031432	-0.7181141735308529	-0.6547665175039667	0.9299676247206503	1.9255229358246266	0.5539911187998636	0.9089156155505447	2.466713788500805	1.9426214019014947	4.20406911776742	2.7174342147073234	2.8433903991991407	3.0	0.97480375924544	0.24792881325280203	0.2530359384725784	0.24590101352374788	0.25313423475087504	0.45863779865218207	0.026257476716869576	0.014573691061328737	0.02733445541114948	0.48835616291969036	-0.03822898934055457	0.013905229406935133	-0.0011267953212471525	-0.0011267953212471525	0.00171666786070623	0.23062841680691096	75.95541849743508	49.856010091008194	49.856010091008194	615.2486121992706	2688.4839896260087	-31821.370860164934	-404.9828703297238	-166.268844179846	-49.90896046136511
91800000	-32511.827256529272	-521.6453428519895	-31990.181913677283	0.4429453810426049	2023.7264535260613	5.4541615060777175	0.08326273586922517	0.12985431371782258	0.6894754133665115	-2.213740069326179	1.6023397055866637	5.660590658433964	4.481390870172285	1.185703286483117	-0.7492261772546844	-2.651285958816856	-1.6425691045332464	-6.760568040093653	-8.100938902958351	-8.704863028245693	-12.031688794680548	-9.110999726902897	-7.4082732745520845	-8.60989837042741	-5.64891222203504	-4.622742493612615	-3.298446315960699	3.0	0.9573467856648719	0.23876073064472583	0.2607902115024025	0.24827276264949688	0.2521762952033778	0.4762450307122522	0.020913319794510086	0.010353362549619527	0.020603499390199155	0.5374892868179386	-0.17351152234599904	0.011849816208211617	-0.0023643831081040403	-0.0023643831081040403	0.0023186611052784	0.45106943756604767	105.94556444186296	108.03471985390121	108.03471985390122	541.448452235359	2236.2104264568743	-31825.369075756542	-404.9828703297238	-164.81283792074169	-70.72935195457507
91900000	-32489.39842899928	-489.2036102265914	-32000.19481877269	0.3466757080958245	2023.8227231990081	3.696585344633194	0.6176939010714463	-0.8808712356260449	-0.720043727841772	-2.2199722365651016	-2.8532503226601142	-4.2196102594906115	-5.354148168879652	-6.116305424646065	-5.588647717998531	-6.140496381836838	-5.2827620772626	-3.8591222875277547	-3.663313274161508	-3.188742619093667	-3.057312862363722	-2.7790267992496065	-3.946613796775038	-4.483023158845586	-3.3442166058829743	-4.875277101992744	-6.97964027753261	3.0	1.0304929457331975	0.24639538279226578	0.2538968447080675	0.24411847620581595	0.2555892962938539	0.5113450941922744	0.03615147745001249	0.022636458562689258	0.03266497612217446	0.5326222111404113	-0.04251626692318865	0.013866136360815911	-5.407855360473655E-4	-5.407855360473655E-4	0.0015935786571709876	0.11504310153580599	73.08542200812282	24.801749785024782	24.801749785024782	635.9349900879541	3257.320925169945	-31826.514006341567	-404.9828703297238	-173.68081243112067	-32.245287527849406
92000000	-32447.578505295405	-461.6940439101169	-31985.88446138529	0.3326004592252174	2023.8367984478787	3.541685921305368	0.14594492940569323	-0.6109423499819325	-0.5103396256140921	-2.9580692162366473	-7.02050947982381	-3.569230390387853	0.4260066435879657	4.437363344762042	2.4614644133220214	4.641287148882509	2.281485985340583	-0.6136364821802798	-4.640041836087443	-3.2244989236230444	-9.455030235584237	-9.503645674253002	-7.401562937931342	-10.049860820307174	-8.3304915839958	-7.129091780689286	-10.273048347595186	3.0	1.0062699469229384	0.2435349224998016	0.24931647570161586	0.24866600065361344	0.258482601144972	0.6008581076998898	0.036152206636505646	0.021483085646024445	0.032297778250156194	0.6426549721761434	0.040063138225079946	0.01080218951231919	-0.0014780208725706427	-0.0014780208725706427	0.002241136103624317	0.3003935166522106	101.75589692277174	67.10763318469779	67.10763318469778	490.45949542208393	3072.4350868859383	-31831.70779672814	-404.9828703297238	-154.1766646571496	-43.44768079601058
92100000	-32477.735722579328	-492.79096391279234	-31984.944758666534	0.35773686597829096	2023.8116620411256	3.817438572344572	0.8202516364225817	-0.18116862482252682	-0.8000062702777869	-3.210444909841558	-1.5102270119607182	-0.14588873785762235	0.7909949428852574	1.181695368848072	3.4999482698610564	3.4056959802235784	3.516496902578123	3.74257068306143	2.325202652830329	1.246358289132253	0.8262117964033564	-0.057455390760251746	0.017129886264945604	0.8051998228088646	2.1168167149487633	3.1383915162224234	2.4743993308056322	3.0	0.937569718717674	0.24178092316077762	0.2557457732009752	0.2500687308439473	0.2524045727943027	0.4582362434785656	0.03197695924294204	0.02644438023725766	0.029988467635962204	0.72427615003762	0.012609816419277914	0.013051898863307486	-1.1500131070170699E-4	-1.1500131070170699E-4	0.0022881283956248857	0.02104387652268598	76.651148726717	3.8524859825257183	3.852485982525718	437.2320376996285	2757.23075424401	-31823.459926205025	-404.9828703297238	-161.48483246150744	-26.126146134798496
92200000	-32507.91266395824	-509.43176066364384	-31998.480903294596	0.3683577338520207	2023.8010411732519	3.924334770543866	0.09373998067728113	0.10315280457152112	-0.6202173241730977	-2.397994674156938	0.7093187621572667	6.859023526389905	8.9480384674225	5.7224623554310705	6.445142227607947	2.820182210967269	3.2429471746355425	3.844024402787233	1.231504977354453	2.0551857311941326	1.3937676654155786	1.3812108289083032	-0.7693631038186322	5.343055749874296	4.560243319195516	1.689191684739665	-3.648060906644452	3.0	0.965586616631505	0.24543990216566866	0.2541026444100663	0.2516824461196896	0.24877500730457808	0.6528097531893338	0.0302585102605392	0.019142921645233863	0.03028410835592278	0.6703208404811181	-0.07647933089582075	0.013579989074368295	-2.5280304422733074E-4	-2.5280304422733074E-4	0.0024826837868280323	0.04353834185669487	73.77761364902787	7.512517472123012	7.512517472123012	403.5548919287973	3005.918403791608	-31826.949687972796	-404.9828703297238	-171.53121532179898	-53.46117910313947
